,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,y
0,0.1292051426800234,-0.2310738552893911,0.0191130063363484,-0.2809170026864324,0.0047262851148843,0.1356988579833082,-0.1918885691889695,-0.1321412857089723,-0.1674055755138397,0.3760459902031081,0.3592037191348416,0.2291561471564429,-0.2642920038529804,-0.1723607113318783,-0.1395915757332529,0.310878860098975,0.3226675731795175,-0.0512732863758823,0.2625254381980215,0.3070847168564796,-0.2768627128430775,-0.0071045726654119,0.0735302869496601,-0.2165098549532038,-0.0674521454742976,-0.1263114264500992,0.0334925727386559,0.2733920024308775,0.0099227146378585,0.0711702850780316,0.0020424284573112,-0.1454277134367398,-0.1259028549705232,-0.1792862841061183,-0.1166615720306124,0.0750192858810935,0.0823322876489588,0.0750938572787812,0.2709267150078501,-0.4901802731411798,-0.0755571442922311,-0.0667570028454065,-0.1166595742106437,-0.0735452821744339,0.248599003468241,0.206495997096811,-0.0787370008017335,0.1337390015167849,0.0443740016115563,-0.1521645664636577,-0.1492245710854019,-0.1533600026575316,-0.1565970009458916,-0.0106488586004291,-0.1588765755295753,-0.0404301445066396,0.4380562795060022,-0.0573282896408012,0.0222561440563627,-0.2139281438929694,-0.018300861120224,0.0698120008621897,0.0100784269826752,-0.0980485725615705,0.1213752844237855,0.2744905714477811,0.1959359986441476,-0.0207590011081525,-0.0174501429178885,0.3087249972990581,0.0304757156409323,-0.193351856299809,0.1954807146851505,-0.2110368527605065,-0.0194341423256056,0.2412841458405767,-0.1981981449893542,-0.0281794289393084,-0.4064427177820887,-0.2970418546880994,0.0247505719640425,-0.0787444359489849,0.339717000456793,-0.2958608557071004,0.2698457084063972,0.3431074310626302,0.1496481459055628,-0.0820088582113385,0.4935812854341098,-0.0907387152048093,-0.0684249991817133,-0.1413182861038616,-0.2271015721240214,0.1189102871077401,0.0253661434565271,0.284084432891437,0.3770822829433849,0.2924821451306343,0.0284058563411235,-0.1277197141732488,0.0
1,0.1066895021125674,0.0327176004648208,0.0933448007330298,-0.2966547951102257,0.3501793943345547,0.0602960019721649,-0.5002424955368042,-0.1343667007982731,-0.2275201013777405,0.3382773034274578,0.2742210046155378,0.2442905956879258,-0.2128456987440586,-0.1361242018640041,-0.1616956030484289,0.1005890009924769,0.0892795053776353,-0.0815340000204742,0.1839174002408981,0.2165813039988279,0.0950883965939283,0.0729536015540361,0.0211407014168798,-0.1349358981475234,0.110818200558424,-0.1723958995193243,-0.0476620010100305,0.2049064040184021,0.068157800566405,-0.0194537015631794,-0.1163906991016119,0.0206563011743128,-0.2593537002801895,0.0437224976718425,-0.0560781002044677,-0.3654330017976462,-0.1144097000360488,-0.1437528984621167,0.0968848977237939,-0.3888011023402214,-0.1436374993994832,0.2279826026409864,-0.1448956027626991,-0.1378537014126777,0.1973127994686365,-0.0094118002802133,-0.0790901022031903,-0.0409466028213501,0.2051461011171341,-0.2599747970933094,-0.091609101742506,-0.2731354981660843,-0.2216805969830602,-0.0801075004041194,-0.124486800096929,0.0230046011507511,0.3145921040326357,-0.059909098688513,-0.0765053995652124,-0.2074757004156708,0.0591067004948854,0.1393002999946475,0.0648458017036318,0.2516696022823453,0.2575084961950779,0.0352520991116762,0.0831041995435953,-0.0377089023590087,0.1248035006225109,0.4425666019058553,0.0836951967328786,-0.2419253006577491,0.101741801155731,-0.1939171016216278,-0.0807230975013226,0.1169376004487276,-0.2742523998022079,0.0070811001583933,-0.137959899008274,-0.0215603006282435,-0.0061525016091763,-0.1124747002497315,0.0668958988040685,-0.2253000976052135,0.1527768984436988,0.3396651014685631,0.073878501728177,-0.0414296016097068,0.3366095025092363,0.1087634015828371,-0.1192170011810958,-0.0749214999377727,-0.1464576978236436,-0.038422399573028,0.1885572999715805,0.2598221972584724,0.0291289031971246,0.3263185068964958,-0.0001057971268892,-0.0675276007503271,0.0
2,0.0830359992105513,-0.1950661701460679,0.1472526677728941,-0.2698996685600529,0.2297503305599093,0.3093601663907369,-0.5479549914598465,-0.2223196659858028,0.0884528372747202,0.4733186736702919,0.1698378330717484,0.1495011650646726,-0.107305164138476,-0.0410180014247695,-0.1115896652142206,0.2420231637855371,0.1036088336259126,-0.131742834035928,0.014208165773501,0.3757818306718642,0.0372643371423085,0.0976981651037931,-0.0007928324242432,-0.1403291660050551,0.1216028348232309,-0.0075993376473585,-0.0955263351400693,0.2989485077559948,0.269989504168431,-0.2325346693396568,0.0955364989737669,0.0320743331685662,-0.1623408329323865,0.1822883356362581,0.1805368332813183,-0.3006456686804692,0.3123958309491475,-0.080500499655803,-0.0486804967125256,-0.3634661685985823,-0.2239750002821286,0.1011053336163361,-0.1406856682151556,-0.0969751626253128,0.332416166861852,0.1373101671536763,0.1165884962926308,-0.1031309987107912,0.0987628325819969,-0.0429981624086697,0.0773113316390663,-0.2765130003293355,-0.0434414983416597,0.1027368325740099,-0.2625333357912798,-0.0430665034800767,0.3705424952010314,-0.1217481680214405,-0.0773576671878496,-0.0872291668007771,0.1790726607044538,0.1144753345288336,0.223159163724631,-0.0203958358615636,0.1088586673140525,0.0087993380924065,0.1898876676956812,-0.1793344977001349,0.1662371673931678,0.2303576668103536,0.1185416616499424,-0.3361651723583539,0.0974388356941441,-0.0953318315247694,-0.1321356644233068,0.4174936773876349,-0.1825661666225642,0.0470996678729231,-0.1745263325671354,-0.2200773314883311,0.4069650042802095,-0.0607725009322166,0.1629321662088235,-0.3406478290756543,0.1855406674245993,0.3285149956742922,0.0082054979478319,0.3103938239316146,0.292819168457451,-0.0400920001169045,-0.1786971675852934,0.1142655018096168,-0.2656276670362179,0.0560121660431226,0.1869930004080136,0.2347991642697403,0.0889895011205226,0.3043311648070812,-0.0073458342812955,-0.0407426680127779,0.0
3,0.1621474949060939,-0.1356584981840569,0.1368735039141029,-0.1868201220640912,0.4230821321252733,0.1740831253118813,-0.3458261266350746,-0.3566138818860054,-0.1506777442991733,0.5558112617582083,0.1252826224081218,0.1879057512996951,0.0531952511519193,-0.2155862497165799,-0.21215062122792,0.3564844983047806,0.1313283778727054,0.0573471244424581,-0.0544643775792792,0.2816193816252053,-0.0784659979108255,0.0175943738431669,0.1283621243201196,-0.1025061247637495,0.0883443774655461,-0.1911958783166483,0.2885814979672432,0.0698961336165666,0.4137457511387765,-0.021054501645267,-0.1663760002702474,0.0996635006740689,-0.1158127468079328,0.049124751240015,0.1197698735632002,-0.2124030059203505,0.255966124124825,-0.0711889996891841,0.1585246231406927,-0.4553097486495971,-0.2246381235308945,0.2048853770829737,-0.2066892446018755,-0.2449877443141304,0.2443172489292919,-0.225310746114701,0.2027942477725446,-0.0434216277208179,-0.0246912515140138,0.0124424993991851,0.0027116257697343,-0.238855242729187,-0.0577831225236877,-0.0234265057370066,-0.1271205004304647,-0.0785586310084909,0.5420214999467134,0.1168661182746291,-0.03557187365368,-0.1877323742955923,0.087049750611186,0.2392464992590248,0.2657990051666274,0.141566876671277,0.1440622480586171,0.3596592540852725,0.2281147483736276,-0.036820126697421,-0.0452812504954636,0.2491957466118037,0.2031388715840876,-0.2543703773990273,0.354032133705914,-0.0353031206177547,-0.0804962459951639,0.5971178757026792,-0.1480021267198026,0.1117620011791586,-0.0433087483397685,-0.0703984973952174,0.0915852486577932,0.0651296246796846,0.146822374779731,-0.2617007533553988,0.3330571223050356,0.2518123732879758,0.0821640044450759,0.1395656242966652,0.3053826279938221,0.0775533770211041,-0.1681859993841499,-0.2781327492557466,-0.1176939979486633,0.0320267449133098,0.2101600035093724,0.3743412457406521,0.0322105000959709,0.3211112527642399,-0.0959042572649195,-0.1213682465022429,0.0
4,0.0170995012546579,-0.1445779938561221,0.3971756615986426,-0.2539198311666648,0.4158468320965767,0.3092678363124529,-0.3922045069436232,-0.4117221670846144,-0.1296838323275248,0.6329795146981875,0.160405496135354,0.169444332520167,-0.1037026631335417,0.0053799984355767,-0.1706285000545904,0.1891939987738927,0.3380358312278986,-0.1738266634444395,-0.0360384993255138,0.3163323306168119,-0.2166403351196398,-0.0425119996070861,0.1049126634995142,-0.2585791684687137,0.0611529995997746,0.17079783603549,0.0830953394373257,0.1181441663453976,0.2219006630281607,-0.1236004990835984,-0.1311278307499984,0.1286631679783264,-0.4329910017549991,0.1364086649070183,0.1945056640931094,-0.2416030035043756,0.3750463370233774,-0.0364620015025138,0.1819311656678716,-0.3263286724686622,-0.3088966632882754,0.0950350034981966,0.0045426674187183,-0.1386279984532545,0.1874171669284502,0.0498275024195512,-0.145198338975509,-0.1053875012633701,0.0526743330992758,-0.0387916704639792,0.0738031634440024,-0.2288629959026972,-0.2275836666425069,0.1940463315695524,-0.1522451695054769,-0.0943100055058797,0.2970784989496072,-0.0455101653933525,-0.040726501494646,-0.2804778317610423,0.0387983346978823,0.2137861711283525,0.2406933307647705,0.0545560005120933,0.2560498317082723,0.2776703375081221,0.1802128326768676,-0.0568461716175079,-0.1771793340643247,0.343838997806112,0.0948266660173734,-0.0908571655551592,0.1834843344986438,-0.0836808321376641,-0.1169153327743212,0.5305598384390274,-0.2162078330293297,0.1246736707786719,-0.0438758358359336,-0.2412918371458848,0.0560286693895856,-0.1302324974288543,0.1345298364758491,-0.0902943350374698,0.3457718342542648,0.1267474989096323,0.1153818328554431,0.1631563315168023,0.2633464988321066,-0.0040348346034685,-0.2507315001760919,-0.0240381661181648,-0.2126961667090654,0.0151696677009264,0.0167286693273733,0.2147413383548458,-0.0199455010394255,0.4562261700630188,-0.2073820003618796,-0.0488395026574532,0.0
5,0.3420962002128362,-0.124543398246169,0.0996153991669416,-0.1046478033065795,0.365199501439929,-0.0551261005923151,-0.1007184989750385,-0.1700346991419792,-0.1235148981213569,0.3393031999468803,0.3964010052382946,0.2876572992652654,-0.1393952014128444,-0.3862663920968771,-0.2359458968043327,-0.1327638044953346,-0.0229721983894705,-0.1970043044537305,0.1150262989569455,0.1403273005038499,-0.1436364006251096,0.0059914991259574,-0.0033185019157826,-0.0854201018810272,0.1727435916662216,-0.4730046013370156,0.0290182005614042,0.0305419007316231,0.0523143008351325,0.0806019987910986,0.0259325005114078,-0.2264901015907526,-0.2342354975640773,0.1698985990136861,-0.1863814998418092,-0.2470414014998823,0.3402316004037857,-0.0519484966993331,0.1089943015947938,-0.5034442991018295,-0.0925301022827625,0.0813609977718442,-0.1386860024183988,-0.074870796687901,0.0623604047577828,0.0767057012766599,-0.1014208007603883,-0.0270019017159938,0.1595189038664102,-0.1526844982057809,0.0617641009390354,0.1350815035402774,-0.0813420010730624,-0.0624781992286443,-0.4847784971352666,0.0526357010006904,0.2225245030596852,0.0296862998977303,-0.1775613985955715,-0.3820286988280713,-0.0220756001770496,0.0761012972448952,0.1627595953643322,0.1033002983778715,0.1214127951301634,-0.0632124975323677,0.0931531969457864,-0.10043870434165,0.1803226947784423,0.486379799246788,0.5025557011365891,-0.1117897963151335,0.141664701513946,-0.3605432033538818,0.0024425005773082,0.2827544003725052,-0.1174183982657268,-0.3091343969106674,-0.1308386981487274,-0.2633711019530892,0.195265095680952,-0.1906379982829094,0.0082448981702327,-0.230446701310575,0.0988344058394432,0.2381961032748222,-0.1362277019768953,-0.1593641020357608,0.3731083989143371,-0.0483430987456813,-0.021636505308561,-0.0127405012957751,0.0131691014394164,-0.0772816965356469,0.1108273001387715,0.1125087000313214,-0.0820487022399902,0.0175441980361938,0.011108399555087,0.0114583015441894,1.0
6,0.3544156022369861,-0.065482004545629,0.2551067933440208,-0.3066114023327827,0.1629260033369064,0.0045578001998364,-0.295221197605133,-0.415114602446556,0.1821064054965973,0.3536172078922391,0.0028883958235383,0.0254507973790168,-0.0706755988299846,-0.2376529993111034,0.0402045990340411,0.4559040069580078,0.3161169990897178,-0.1840234033763408,0.0599316038191318,0.5555735990405083,-0.1910353913903236,-0.1228515990078449,0.0747588075697422,0.0272151998244226,0.0614591985940933,0.0866770014166831,0.2466503977775573,0.1074557984247803,0.3375088065862656,0.1936243955045938,-0.2091089993715286,-0.2017897989600897,-0.1058319970965385,0.1913613997399807,0.2111272051930427,-0.0852290030568838,0.2486717998981475,0.0202930012717843,0.1670733936131,-0.4640447974205017,-0.1353914000093937,0.4343643993139267,-0.1703471980988979,-0.1296659991145134,0.1012454017996788,-0.0854589983820915,0.1993620030581951,0.0775581955909729,0.0768171980977058,0.0065178014338016,-0.0317863978445529,-0.5573525965213776,0.0283711980096995,-0.069915597140789,-0.2177805952727794,-0.0431257978081703,0.2268533952534198,0.1219415992498397,0.1890651980880648,-0.2376185983419418,0.0110270023345947,-0.0160736054182052,0.4329192021861672,0.0507121995091438,-6.699897348880768e-05,0.3222754016518593,0.3057455986738205,-0.0971547976136207,-0.1550092006102204,0.2861148005118593,0.244653395563364,-0.1916382029652595,0.0761993976309895,0.0998959988355636,-0.0261862002313137,0.568749213218689,-0.3300224006175994,0.3356393933296203,-0.1298035920597612,0.0087741985917091,-0.1133582063019275,-0.0574165984988212,0.219731605052948,-0.1465994097292423,0.2853387996554374,0.237481202930212,0.0311131995171308,0.3932722106575966,0.362635600566864,-0.0527041996829211,0.0388186018913984,-0.2402808010578155,-0.2517973974347114,0.0931655921041965,0.421705000847578,0.255802196264267,0.0092031985521316,0.2416872005909681,-0.0719330014660954,0.0109268009662628,0.0
7,0.4757413350873523,-0.0812282214562098,0.4844476675821675,-0.2571414456599288,0.3647500002342794,0.0388146651287873,-0.0502191123863061,-0.1263601133962058,-0.0454407779292927,0.0913884451405869,0.3225424426297347,0.1299556601378652,-0.1617383344305886,-0.3206394478264782,-0.0865581110119819,0.1197193339467048,0.1750120023886362,-0.3068612325522635,-0.0146611128002405,0.5338417804903455,-0.0941848903894424,-0.0442807792375485,-0.0224338836140102,-0.0106496669403794,-0.0152856641345553,-0.2775902267959382,0.2043541122434867,0.3513416618936592,0.1829225512014495,0.001222220973836,-0.0889951051730248,-0.3816028878920608,-0.4150403390328089,0.0687026679515838,-0.2399029946989483,-0.085986113010828,0.3228474416666561,-0.3136867798036999,0.2811588893334071,-0.5916636735200882,0.059259335613913,0.0390876717865467,-0.1240164444316178,-0.0332394455973472,0.3387605614132351,-0.1401616657773653,0.0783745563692516,0.0345642204499907,0.0337835556258344,0.0580498912992576,0.0096651145981417,-0.2427486719356643,-0.1525345469514528,-0.243414549363984,0.062022551945928,-0.1243475514153639,0.3470809906721115,0.0507005540033181,-0.1456676671902338,-0.2237375529689921,-0.0210522235267692,-0.0182896649671925,0.2978606663851274,0.1061342220960391,0.1701131131913927,0.0213518896036677,0.1133237758444415,-0.1799995592898792,0.2389715574681759,0.0950629997791515,0.0805856636207964,-0.1916657777296172,0.2170228871206442,-0.2948604374865277,0.0523791109315223,0.4168293388663894,-0.1414421084854338,-0.0325213356150521,-0.2984149956868754,0.0363019982145892,0.0593862229337294,-0.4160410049888823,-0.0176623333245515,-0.3471626643505361,0.2299175523221492,0.3166481104368965,0.0562373350063959,0.0157732208155923,0.3151538901858859,-0.1807431138327552,-0.3364441051251358,-0.0472526693613164,-0.1372206662264135,0.175926892293824,0.1887523361171285,0.046606668167644,0.1010284449956897,0.1088687736127111,0.1315478914313846,-0.0598615618008706,0.0
8,0.0518396963831037,0.0185526989400386,0.2474645033478736,-0.0857865980360657,0.489587408490479,0.2771824993193149,-0.2285127989947795,-0.4391756027936935,0.1535869969287887,0.5429480090737343,0.1845412999391555,0.141900897026062,0.0321110025048255,-0.2887293040752411,-0.1637680001556873,0.0621198017150163,0.115855699032545,0.0337967007420957,0.1142086963169276,0.1978438989957794,-0.2279920019209385,-0.1357624024152755,0.0222689980873838,-0.1778719037771225,0.1849940009415149,-0.1573900982737541,-0.0754103027284145,0.0981594003736972,0.1341920976061374,-0.0380409017205238,-0.2085601959377527,0.0463140992447733,-0.0959283996722661,0.0182180996984243,0.1136556971818208,-0.2904376976191997,0.1852407973259687,-0.2079395024105906,0.0919466994702816,-0.2681652029976248,-0.2209762963932007,0.2042790967971086,-0.0915182997472584,-0.1177896030247211,0.3026791028678417,-0.219193198531866,0.1094367001205682,0.1472539970302023,0.0167224988341331,-0.0807905994355678,-0.0711753955576568,-0.1066283984109759,-0.219795804657042,-0.0375200010836124,-0.2265347019769251,-0.0885561004281044,0.5633852005004882,0.0470830995589494,-0.0152801001444458,-0.0739157989621162,0.2231175992637872,0.1647978949360549,0.2903604973107576,0.2291580995544791,0.166423799470067,0.3323144022375345,0.2817953020334244,-0.0465063989162445,-0.0346907991915941,0.3311624005436897,0.2748665045946836,-0.0798558045178651,0.1379080972634256,-0.0600639001931995,0.1368990979157388,0.52198989354074,-0.1983113016933202,0.1144290998578071,-0.1194035017862916,0.0466381959617137,0.0632104001939296,0.0888705030083656,0.3234623946249485,-0.2852848052978515,0.2739556968212128,0.2907497026026249,0.236015298217535,0.0504630967974662,0.2290041968226432,0.0615836981683969,-0.1144441004842519,-0.2202646028250456,-0.2502783997217193,-0.0835764031857252,0.338662801682949,0.3273159980773926,0.1142527989577502,0.5128282114863396,-0.0205702014267444,-0.0997491985559463,0.0
9,0.29339716451553,0.0053028327723344,0.6111923406521479,-0.1725710009535153,0.1485676697144905,0.1366028353416671,-0.3155625015497207,-0.4535178268949191,0.2490401666921874,0.3917780096332232,0.1899874992668628,0.2035564929246902,-0.0801280016700426,-0.0691444997986157,-0.1227226698150237,0.1682431704054276,0.0766083298173422,-0.3058996621208886,0.2790280021727085,0.5224151676132655,-0.077372170984745,-0.072648837037074,0.1542568355798721,-0.1488160025328397,0.1773630020519097,-0.2040098309516906,0.2412306641538938,0.0083611650431218,0.1247858305772145,-0.1015126680334409,-0.3901203330606222,-0.1641285003473361,-0.2604886654104727,0.0634454957519968,0.0345520029465357,-0.1973365048567454,0.3582683379451434,-0.2453191702564557,0.2200250029563903,-0.3946916696925958,-0.0357779983120659,0.3731684957941373,-0.1263418306286136,-0.2959549979617198,0.0402779994280232,-0.1036249989022811,0.122399499018987,-0.1054415007432301,0.0836103368395318,0.0073831689854462,-0.0437138332830121,-0.1186958383768796,-0.0414783361678322,0.0211464976891875,-0.084171999245882,-0.1796376636872688,0.4481735030810038,0.1170021692911783,-0.2557141681512196,-0.1212738342583179,-0.1156738301118214,0.1263906662352383,0.3119489972790082,0.0745303376267353,0.2456386598447958,0.1897554993629455,0.1630719974637031,-0.0947738302250703,0.265297836313645,0.2170526658495267,0.449046998595198,-0.1279941697915395,0.1077523352578282,-0.0325563326478004,0.0028678352634112,0.4964594965179761,-0.2766913343220949,0.1654733369747797,0.0657318321367104,-0.1063766653339068,0.1430220017209649,-0.350243496398131,0.0613199987759192,-0.3393800010283788,0.165076337599506,0.1733011665443579,0.0729781650782873,0.3001896580681205,0.2370433329294125,-0.0404060035943985,-0.2458163350820541,-0.1557383295148611,-0.3105090036988258,0.1828831688811381,0.3263640012592077,-0.0456523274381955,0.1275526682535807,0.1204663361810768,-0.2266821612914403,-0.0911981637279192,0.0
